full_id,FMNH-INS#,drawer_id,tray_id,unit_barcode,full_taxonomy,genus,len1_mm,len2_mm,spec_area_mm2,geocode,loc_transcription,country,province_state,county,city,prec_location,elevation_fr,elevation_to,elevation_fr_ft,elevation_to_ft,site_num,habitat,microhabitat,collect_method,date_from,date_to,collectors,other_collect_nums,sex,latitude,longitude,specimen,specimen_condition,mask_condition,notes
34_4_12_tray_12_spec_012,4801155,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,12.17072768,4.472749515,42.55350526,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_013,4801156,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,12.68946308,4.960151992,45.76939006,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_014,4801157,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,12.78769399,4.708557012,42.63642556,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_015,4801158,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,12.07569089,4.479266629,41.65772302,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_016,4801159,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,12.02993423,4.506579545,40.42922424,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_017,4801160,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,13.0692558,5.573311154,52.25562956,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_018,4801161,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,11.18304323,4.373158629,35.15478243,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_019,4801162,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,14.44272312,5.698837962,59.74848178,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_020,4801163,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,10.85956358,3.917134835,30.95015643,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_021,4801164,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,12.18158236,5.456593894,42.49034719,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_022,4801165,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,13.87380575,4.619645673,51.32851587,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_023,4801166,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,17.41172337,5.637230613,62.60905178,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_024,4801167,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,13.92878223,5.203421087,53.54183942,PAL,claude,Spain,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_025,4801168,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,14.33383223,5.41601013,55.9148363,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_12_spec_026,4801169,34_4_12,34_4_12_tray_12,56644,Cicindela (Calomera) lunulata,Cicindela,14.60221296,5.509132181,58.60015728,PAL,claude,Spain,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_001,4725530,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,12.45758777,5.095289412,46.23742604,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_002,4801171,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,12.58911063,5.54919717,49.73966045,PAL,manual,Sweden,,Halland,,"Falkenberg, Irabten",,,,,,,,,,,I.B. Ericson,,,56.9047554,12.4825457,Y,intact specimen,mask found,
34_4_12_tray_13_spec_003,4801172,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,11.62808989,5.167114617,38.58733138,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_004,4801173,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,13.76234685,5.79943158,54.37005198,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_005,4801174,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,13.68871295,4.893469909,47.16728573,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_006,4801175,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,12.50996127,4.351043083,37.56100145,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_007,4801176,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,12.68741598,4.814902814,42.80528224,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_008,4801177,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,12.59360107,4.665760664,42.28142587,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_009,4801178,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,13.81891351,6.096394603,60.16263307,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_13_spec_010,4801179,34_4_12,34_4_12_tray_13,56648,Cicindela (Cicindela) maritima,Cicindela,12.05336649,5.284041056,44.60161846,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_14_spec_001,4801180,34_4_12,34_4_12_tray_14,56661,Cicindela (Hipparidium) neumanni,Cicindela,16.44616819,5.545034027,65.15261597,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_14_spec_002,4801181,34_4_12,34_4_12_tray_14,56661,Cicindela (Hipparidium) neumanni,Cicindela,15.609202,4.573735012,59.63377988,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_14_spec_003,4725535,34_4_12,34_4_12_tray_14,56661,Cicindela (Hipparidium) neumanni,Cicindela,19.67216875,6.484586438,92.46701922,AFR,manual,,,,,Ndandu do,,,,,,,,,,,,,F,,,Y,intact specimen,mask found,
34_4_12_tray_15_spec_001,4725536,34_4_12,34_4_12_tray_15,56654,Cicindela (Cicindelidia) nigrocoerulea bowditchi,Cicindela,12.40475003,4.605093605,39.54996304,NEA,manual,United States of America,Colorado,,Arboles,,,,,,,,,,,Jul-63,Rev. B. Rotger,,,37.0280181,-107.41897,Y,intact specimen,mask found,
34_4_12_tray_16_spec_001,4725529,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,13.8020158,5.132191741,49.98274925,NEA,manual,United States of America,New York,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_002,4801182,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,12.08283508,4.298906974,38.2162158,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_003,4801183,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,13.37289461,4.899675495,46.91204249,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_004,4801184,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,11.94552838,5.130586326,38.66111333,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_005,4801185,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,11.74502844,4.932959508,37.62177365,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_006,4801186,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,10.64590074,4.131363599,30.4685705,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_007,4801187,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,12.61608279,4.214899748,39.91842264,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_16_spec_008,4801188,34_4_12,34_4_12_tray_16,56652,Cicindela (Cicindelidia) marginipennis,Cicindela,13.69854557,4.94666544,45.53282864,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_17_spec_001,4725518,34_4_12,34_4_12_tray_17,56641,Cicindela (Calomera) littoralis nemoralis,Cicindela,13.09769327,4.85453078,46.46156292,PAL,manual,France,,,Salin-de-Giraud,"Camargue, Bouches-du-RhâˆšÂ¥ne",,,,,,,,,,12-Sep-70,C. van Nidek,,,43.588945,4.46965,Y,intact specimen,mask found,
34_4_12_tray_17_spec_002,4801189,34_4_12,34_4_12_tray_17,56641,Cicindela (Calomera) littoralis nemoralis,Cicindela,13.53149397,5.303633251,49.54433409,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_17_spec_003,4801190,34_4_12,34_4_12_tray_17,56641,Cicindela (Calomera) littoralis nemoralis,Cicindela,14.51605824,5.203274013,55.6985773,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_17_spec_004,4801191,34_4_12,34_4_12_tray_17,56641,Cicindela (Calomera) littoralis nemoralis,Cicindela,11.53249261,5.386071628,46.79270389,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_17_spec_005,4801192,34_4_12,34_4_12_tray_17,56641,Cicindela (Calomera) littoralis nemoralis,Cicindela,12.15399414,4.284641926,39.61001497,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_17_spec_006,4801193,34_4_12,34_4_12_tray_17,56641,Cicindela (Calomera) littoralis nemoralis,Cicindela,11.90247887,3.873764561,37.37963019,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_18_spec_001,4801194,34_4_12,34_4_12_tray_18,56662,Cicindela (Ropaloteres) lurida,Cicindela,13.87331254,5.714244338,56.43603671,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_18_spec_002,4801195,34_4_12,34_4_12_tray_18,56662,Cicindela (Ropaloteres) lurida,Cicindela,13.65790703,5.98103404,54.58415019,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_18_spec_003,4801196,34_4_12,34_4_12_tray_18,56662,Cicindela (Ropaloteres) lurida,Cicindela,12.36278624,4.943533925,43.74630601,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_18_spec_004,4725527,34_4_12,34_4_12_tray_18,56662,Cicindela (Ropaloteres) lurida,Cicindela,12.41794882,5.565163435,50.02546985,AFR,manual,South Africa,,,Gqeberha,formerly Port Elizabeth,,,,,,,,,,,,,,-33.909294,25.5903962,Y,intact specimen,mask found,
34_4_12_tray_18_spec_005,4801197,34_4_12,34_4_12_tray_18,56662,Cicindela (Ropaloteres) lurida,Cicindela,13.58647723,6.031810758,58.97010243,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_18_spec_006,4801198,34_4_12,34_4_12_tray_18,56662,Cicindela (Ropaloteres) lurida,Cicindela,14.1752956,5.431986657,55.67872505,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_19_spec_001,4801199,34_4_12,34_4_12_tray_19,56649,Cicindela (Cicindela) maroccana,Cicindela,14.31701402,6.606120834,60.95852382,PAL,manual,Spain,,,,Castilians,,,,,,,,,,,,46,,41.8415435,-4.401458,Y,intact specimen,mask found,
34_4_12_tray_19_spec_002,4725531,34_4_12,34_4_12_tray_19,56649,Cicindela (Cicindela) maroccana,Cicindela,14.24344736,5.610342994,58.86183788,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_19_spec_003,4801200,34_4_12,34_4_12_tray_19,56649,Cicindela (Cicindela) maroccana,Cicindela,10.94002065,4.700682085,37.22905018,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_20_spec_001,4801201,34_4_12,34_4_12_tray_20,56660,Cicindela (Hipparidium) macrochila,Cicindela,19.22158712,5.638508158,77.70567674,AFR,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_21_spec_001,4801170,34_4_12,34_4_12_tray_21,56643,Cicindela (Calomera) lugens lugens,Cicindela,12.03831347,4.167911467,37.2463365,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_21_spec_002,4725525,34_4_12,34_4_12_tray_21,56643,Cicindela (Calomera) lugens lugens,Cicindela,12.67965742,4.507068982,44.95517762,PAL,manual,Syria,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_22_spec_001,4725534,34_4_12,34_4_12_tray_22,56653,Cicindela (Cicindelidia) nebuligera,Cicindela,10.33360194,3.980507273,30.33820288,NEO,manual,Mexico,Zacatecas,,Chalchihuites,8 mi S,,,,8300,,,,,2-Jul-54,3-Jul-54,R.H. Brewer,,,23.3554204,-103.89707,Y,intact specimen,mask found,
34_4_12_tray_22_spec_002,4801202,34_4_12,34_4_12_tray_22,56653,Cicindela (Cicindelidia) nebuligera,Cicindela,8.729300485,2.871761258,21.31141529,NEO,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_22_spec_003,4801203,34_4_12,34_4_12_tray_22,56653,Cicindela (Cicindelidia) nebuligera,Cicindela,10.11645377,4.371593691,29.0585204,NEO,claude,Mexico,Zacatecas,,Monte Escobedo,,,,,,,,,,,,,,,22.30303966,-103.5592793,Y,intact specimen,mask found,
34_4_12_tray_22_spec_004,4801204,34_4_12,34_4_12_tray_22,56653,Cicindela (Cicindelidia) nebuligera,Cicindela,9.783406654,3.757376401,27.76290209,NEO,claude,Mexico,Zacatecas,,Monte Escobedo,,,,,,,,,,,,,,,22.30303966,-103.5592793,Y,intact specimen,mask found,
34_4_12_tray_23_spec_001,4725517,34_4_12,34_4_12_tray_23,56640,Cicindela (Calomera) littoralis,Cicindela,15.04635616,5.636208369,58.2511898,PAL,manual,Hungary,,Pest,Apaj,Apajpuszta,,,,,,,,,,12-May-67,gaskd k.,,,47.0969556,19.0958457,Y,intact specimen,mask found,
34_4_12_tray_23_spec_002,4801205,34_4_12,34_4_12_tray_23,56640,Cicindela (Calomera) littoralis,Cicindela,13.16143155,5.091400566,51.25887543,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_23_spec_003,4801206,34_4_12,34_4_12_tray_23,56640,Cicindela (Calomera) littoralis,Cicindela,13.22871192,4.62802814,46.73148152,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_23_spec_004,4801207,34_4_12,34_4_12_tray_23,56640,Cicindela (Calomera) littoralis,Cicindela,11.28439887,6.402497545,52.54445507,PAL,claude,Spain,,,,Coto Donana National Park,,,,,,,,,,,,,,36.4268267,-5.152107577,Y,intact specimen,mask found,
34_4_12_tray_23_spec_005,4801208,34_4_12,34_4_12_tray_23,56640,Cicindela (Calomera) littoralis,Cicindela,13.82767693,5.180757188,52.65663605,PAL,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_24_spec_001,4725538,34_4_12,34_4_12_tray_24,56664,Cicindela (Ropaloteres) nysa,Cicindela,11.41080479,4.037058803,33.98521017,AFR,manual,Democratic Republic of the Congo,Bambesa,Bas-Uele,,,,,,,,,,,,21-Mar-57,,,,3.99079798,24.9256804,Y,intact specimen,mask found,
34_4_12_tray_24_spec_002,4801209,34_4_12,34_4_12_tray_24,56664,Cicindela (Ropaloteres) nysa,Cicindela,11.62903834,4.065272105,34.95891588,AFR,claude,Democratic Republic of the Congo,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_24_spec_003,4801210,34_4_12,34_4_12_tray_24,56664,Cicindela (Ropaloteres) nysa,Cicindela,11.79215028,3.690466823,33.56300093,AFR,claude,Democratic Republic of the Congo,Bas-Uele,,,Bambesa,,,,,,,,,,,,,,3.446295609,25.68985371,Y,intact specimen,mask found,
34_4_12_tray_25_spec_001,4725532,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,14.63766894,5.108075161,52.2119636,ORI,manual,Indonesia,,,,Sumatra,,,,,,,,,,,,,,-0.5831963,102.038961,Y,intact specimen,mask found,
34_4_12_tray_25_spec_002,4801211,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,14.99148431,5.333393038,56.8660788,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_25_spec_003,4801212,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,11.9033109,3.575578333,34.69052783,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_25_spec_004,4801213,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,14.14544437,4.865294165,48.00441154,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_25_spec_005,4801214,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,14.70959459,5.227821151,54.02148964,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_25_spec_006,4801215,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,14.15893767,4.777311732,50.27346545,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_25_spec_007,4801216,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,14.11865822,4.665287876,45.23229886,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_12_tray_25_spec_008,4801217,34_4_12,34_4_12_tray_25,56663,Cicindela (Ropaloteres) miseranda,Cicindela,13.863474,4.68759183,47.25497776,ORI,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_001,4801218,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,11.60081654,5.707879042,39.28264969,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_002,4725555,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,11.97837361,4.598949237,39.92618674,NEA,manual,United States of America,Colorado,,Golden,Chimney Gulch Trail,,,,,,,,,,May,E.J. Oslar,,,39.7430157,-105.23564,Y,intact specimen,mask found,
34_4_13_tray_01_spec_003,4801219,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,12.09107247,5.120790539,41.97399269,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_004,4801220,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,14.03556746,6.284017327,55.88866069,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_005,4801221,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,12.53493572,5.47747591,44.67968248,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_006,4801222,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,11.5410885,4.985599887,43.42640693,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_007,4801223,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,10.98781969,4.450151506,36.63857187,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_008,4801224,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,11.23900718,4.066192936,36.26551138,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_01_spec_009,4801225,34_4_13,34_4_13_tray_01,56668,Cicindela (Cicindela) oregona guttifera,Cicindela,12.42514036,4.507964182,41.52690981,NEA,claude,United States of America,Idaho,,,"Wasatch Mountains, Bloomington Lake",,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_001,,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,NONE,NONE,NONE,NEA,claude,,,,,,,,,,,,,,,,,,,,,N,non-specimen,mask not found,
34_4_13_tray_02_spec_002,4725552,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.410298,4.377827355,36.52335748,NEA,manual,United States of America,Texas,Victoria,Victoria,"5mi W, Caleto Creek",,,,,,,,,,23-Jul-68,W. Suter,,,28.7417152,-97.220361,Y,intact specimen,mask found,
34_4_13_tray_02_spec_003,4801226,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.37412837,4.456476116,37.12240189,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_004,4801227,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,12.06063492,4.743350318,40.63102771,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_005,4801228,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,12.42090708,4.73852333,43.41795729,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_006,4801229,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.07445136,4.216579544,33.89041383,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_007,4801230,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.61543914,4.642474798,38.61050707,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_008,4801231,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.7409095,4.223764533,36.30023412,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_009,4801232,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,12.6514641,4.487818384,41.62782142,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_010,4801233,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,12.46557968,4.930237678,43.33918198,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_011,4801234,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,12.30544992,4.87222383,43.884756,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_012,4801235,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,10.86589747,3.878576457,32.54428024,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_013,4801236,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.85907255,4.297299221,37.8609094,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_014,4801237,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,12.47163638,4.799933038,42.91912035,NEA,claude,United States of America,Texas,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
34_4_13_tray_02_spec_015,4801238,34_4_13,34_4_13_tray_02,56682,Cicindela (Cicindelidia) ocellata rectilatera,Cicindela,11.58041573,4.615255061,33.80521327,NEA,claude,,,,,,,,,,,,,,,,,,,,,Y,intact specimen,mask found,
