tray_id,specimen_id,label_group,match_type,verbatim_text,country,stateProvince,county,municipality,verbatimLocality,locality,waterBody,islandGroup,island,verbatimElevation,habitat,samplingProtocol,collector,verbatimEventDate,identifiedBy,verbatimCoordinates,possibleName,flags,source,human_corrections
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_002,1,unique,Specimen in Synoptic Collection of Tribes of Coleoptera,,,,,,,,,,,,,,,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_008,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_009,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_05,cicindelidae_34_4_3_tray_05_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_008,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_009,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_06,cicindelidae_34_4_3_tray_06_spec_010,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_001,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_002,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_003,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_004,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_005,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_006,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_007,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_07,cicindelidae_34_4_3_tray_07_spec_008,,no_text_detected,,,,,,,,,,,,,,,,,,,no_text,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_001,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_002,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_003,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_004,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_005,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_006,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_007,1,identical,PERU: Loreto; Rio A[mazon?]; Es[tacion?] Yacu | III:29-[1970?] | leg. B. [illeg.]kin,Peru,Loreto,,,Rio A[mazon?]; Es[tacion?] Yacu,"Rio Amazonas, Estacion Yacu",,,,,,,B. kin,III:29-[1970?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_008,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_009,3,unique,Suapure VENEZ. | Caura | Jul[io?] [18]99 | E.A. Kle[in?]s,Venezuela,,,Suapure,Suapure VENEZ. Caura,Caura,,,,,,,E.A. Kle[in?]s,Jul[io?] [18]99,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_010,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_011,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_012,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_013,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_014,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_015,4,unique,Villavencio. | Meta[?] | VII:26:53,,Meta,,Villavicencio,Villavencio. Meta VII:26:53,,,,,,,,,VII:26:53,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_016,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_017,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_018,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_019,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_020,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_021,2,similar,Villavicencio. | Meta | VII:[26?]:38,,Meta,,Villavicencio,Villavicencio. Meta,,,,,,,,,VII:[26?]:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_022,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_023,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_024,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_025,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_026,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_027,5,similar,Villavicencio. Meta VII:25:38,Colombia,Meta,,Villavicencio,Villavicencio. Meta VII:25:38,,,,,,,,,VII:25:38,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_028,6,unique,ECUADOR: Pastaza; Cusui[n] Rio Cu[mi] 150km [?] V:16 3[?] leg. B. [Mal]kin,Ecuador,Pastaza,,,Pastaza; Cusui Rio Cu[mi] 150km,"Cusuimi, Rio Cusuimi, 150km",,,,,,,B. Malkin,V:16,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_029,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_030,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_031,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_032,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_033,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_034,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_035,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_036,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_037,7,similar,"Lima, Peru 9/[1?] P. [Pato]wski",Peru,,,Lima,"Lima, Peru",,,,,,,,P. Pato[w]ski,9/[1?],,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_038,8,similar,Suapure VENEZ. Caura Jun[e] [1]899 E.A. Klages,Venezuela,,,Suapure,Suapure VENEZ. Caura June 1899,Caura,,,,,,,E.A. Klages,June 1899,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_039,8,similar,Suapure VENEZ. Caura Jun[e] [1]899 E.A. Klages,Venezuela,,,Suapure,Suapure VENEZ. Caura June 1899,Caura,,,,,,,E.A. Klages,June 1899,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_08,cicindelidae_34_4_3_tray_08_spec_040,8,similar,Suapure VENEZ. Caura Jun[e] [1]899 E.A. Klages,Venezuela,,,Suapure,Suapure VENEZ. Caura June 1899,Caura,,,,,,,E.A. Klages,June 1899,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_001,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_002,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_003,2,unique,PERU: [Lo]reto; E[stiron] Rio Am[piyacu]-Yacu :29-N[?] . B. Ma[lki]n,Peru,Loreto,,,Estiron Rio Ampiyacu-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,29-[IV?].1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_004,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_005,3,unique,PERU: [Lo]reto[;] [Estiron] [R]io A[mp] Yac[u] [I]:29-[IV?] . B. [Mal]kin,Peru,Loreto,,,Estiron Rio Amp[iyacu] Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,29-[IV?].1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_006,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_007,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_008,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_009,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_010,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_011,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_012,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_013,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_014,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_015,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_016,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_017,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_018,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_019,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_020,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_021,1,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-[IV].9:1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV.9:1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_022,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_023,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_024,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_025,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_026,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_027,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
cicindelidae_34_4_3_tray_09,cicindelidae_34_4_3_tray_09_spec_028,4,identical,PERU: Loreto; Estiron Rio Amp[iyacu]-Yacu III:29-IV:9.1970 leg. B. Malkin,Peru,Loreto,,,Estiron Rio Amp[iyacu]-Yacu,Estiron Rio Ampiyacu-Yacu,,,,,,,B. Malkin,III:29-IV:9.1970,,,,,claude-sonnet-4-6,FALSE
