full_id,tray_id,country_transc,country_est,country_all,continent,latitude,longitude,country_source,transcription_from,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_007,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,41.87115475,-88.11124819,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_008,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,41.87115475,-88.11124819,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_009,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_010,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_011,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_012,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_013,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_014,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_015,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_016,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_017,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_018,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_019,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_020,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_021,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_022,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_023,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_024,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_025,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,36.057778,-102.512222,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_026,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,36.057778,-102.512222,estimate,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_027,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,36.057778,-102.512222,estimate,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_028,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,36.057778,-102.512222,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_029,34_4_15_tray_06,United States of America,transcribed,United States of America,North America,36.057778,-102.512222,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_06_spec_030,34_4_15_tray_06,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_001,34_4_15_tray_07,United States of America,transcribed,United States of America,North America,41.8766336,-87.607548,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_002,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_003,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_004,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_005,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_006,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_007,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_008,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_009,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_010,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_011,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_012,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_013,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_014,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_015,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_016,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_017,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_018,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_019,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_020,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_021,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_022,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_023,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_024,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_025,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_026,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_027,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_028,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_029,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_030,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_031,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_032,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_033,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_034,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_035,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_036,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_037,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_038,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_039,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_040,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_041,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_042,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_043,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_044,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_045,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_046,34_4_15_tray_07,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_047,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_048,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_049,34_4_15_tray_07,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_050,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_051,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_052,34_4_15_tray_07,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_053,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_07_spec_054,34_4_15_tray_07,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_001,34_4_15_tray_08,United States of America,transcribed,United States of America,North America,44.0686822,-102.44567,transcribed,manual,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_002,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_003,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_004,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_005,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_006,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_007,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_008,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_009,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_010,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_011,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_012,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_013,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_014,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_015,34_4_15_tray_08,United States of America,transcribed,United States of America,North America,42.54612758,-103.7779471,transcribed,claude,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_016,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_017,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_018,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_019,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_020,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_021,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_022,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_023,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_024,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_025,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_026,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_027,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_028,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_029,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_030,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_031,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_4_15_tray_08_spec_032,34_4_15_tray_08,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
